...1,subject_id,Group,timepoint,frequency_band,measure,value
4,RS_018_deltas,1,24H,Beta,S,-0.277184549
4,RS_018_deltas,1,24H,Beta,TC,-0.137244484
4,RS_018_deltas,1,24H,Delta,DTC,0.263190698
4,RS_018_deltas,1,24H,Delta,O,-0.028182493
4,RS_018_deltas,1,24H,Delta,S,0.282224882
4,RS_018_deltas,1,24H,Delta,TC,0.078226448
4,RS_018_deltas,1,24H,Gamma,DTC,0.712525851
4,RS_018_deltas,1,24H,Gamma,O,-0.017082
4,RS_018_deltas,1,24H,Gamma,S,0.152031867
4,RS_018_deltas,1,24H,Gamma,TC,-0.01665176
4,RS_018_deltas,1,24H,Theta,DTC,0.697262937
4,RS_018_deltas,1,24H,Theta,O,0.017717688
4,RS_018_deltas,1,24H,Theta,S,2.106670603
4,RS_018_deltas,1,24H,Theta,TC,0.653187611
4,RS_018_deltas,1,24H,Wholeband,DTC,-0.04338467
4,RS_018_deltas,1,24H,Wholeband,O,0.039595431
4,RS_018_deltas,1,24H,Wholeband,S,-0.168806926
4,RS_018_deltas,1,24H,Wholeband,TC,-0.076025854
5,RS_020_deltas,1,24H,Alpha,DTC,0.451873665
5,RS_020_deltas,1,24H,Alpha,O,0.300539466
5,RS_020_deltas,1,24H,Alpha,S,0.350115583
5,RS_020_deltas,1,24H,Alpha,TC,0.16936323
5,RS_020_deltas,1,24H,Beta,DTC,-0.893278972
5,RS_020_deltas,1,24H,Beta,O,-0.033728105
5,RS_020_deltas,1,24H,Beta,S,0.065676735
5,RS_020_deltas,1,24H,Beta,TC,-0.015048697
5,RS_020_deltas,1,24H,Delta,DTC,0.060393354
5,RS_020_deltas,1,24H,Delta,O,0.089285901
5,RS_020_deltas,1,24H,Delta,S,0.345583407
5,RS_020_deltas,1,24H,Delta,TC,-0.244293943
5,RS_020_deltas,1,24H,Gamma,DTC,0.084973467
5,RS_020_deltas,1,24H,Gamma,O,-0.039378771
5,RS_020_deltas,1,24H,Gamma,S,0.601291465
5,RS_020_deltas,1,24H,Gamma,TC,0.03004631
5,RS_020_deltas,1,24H,Theta,DTC,-0.05163767
5,RS_020_deltas,1,24H,Theta,O,0.288011026
5,RS_020_deltas,1,24H,Theta,S,0.238628579
5,RS_020_deltas,1,24H,Theta,TC,0.170858595
5,RS_020_deltas,1,24H,Wholeband,DTC,0.968590502
5,RS_020_deltas,1,24H,Wholeband,O,0.09124552
5,RS_020_deltas,1,24H,Wholeband,S,0.160257994
5,RS_020_deltas,1,24H,Wholeband,TC,0.057695918
6,RS_021_deltas,1,24H,Alpha,DTC,2.12076686
6,RS_021_deltas,1,24H,Alpha,O,0.262682848
6,RS_021_deltas,1,24H,Alpha,S,0.514783569
6,RS_021_deltas,1,24H,Alpha,TC,0.254260449
6,RS_021_deltas,1,24H,Beta,DTC,0.367775472
6,RS_021_deltas,1,24H,Beta,O,-0.01499637
6,RS_021_deltas,1,24H,Beta,S,0.36781917
6,RS_021_deltas,1,24H,Beta,TC,0.188219493
6,RS_021_deltas,1,24H,Delta,DTC,1.931550829
6,RS_021_deltas,1,24H,Delta,O,0.064833793
6,RS_021_deltas,1,24H,Delta,S,3.392310995
6,RS_021_deltas,1,24H,Delta,TC,2.020259495
6,RS_021_deltas,1,24H,Gamma,DTC,-1.604722687
6,RS_021_deltas,1,24H,Gamma,O,-0.005651659
6,RS_021_deltas,1,24H,Gamma,S,1.140996237
6,RS_021_deltas,1,24H,Gamma,TC,0.163981686
6,RS_021_deltas,1,24H,Theta,DTC,1.525643748
6,RS_021_deltas,1,24H,Theta,O,-0.059724615
6,RS_021_deltas,1,24H,Theta,S,0.699504024
6,RS_021_deltas,1,24H,Theta,TC,0.197572738
6,RS_021_deltas,1,24H,Wholeband,DTC,0.074680772
6,RS_021_deltas,1,24H,Wholeband,O,0.123466752
6,RS_021_deltas,1,24H,Wholeband,S,0.09310688
6,RS_021_deltas,1,24H,Wholeband,TC,0.066916615
7,RS_030_deltas,1,24H,Alpha,DTC,-0.037473472
7,RS_030_deltas,1,24H,Alpha,O,0.190225864
7,RS_030_deltas,1,24H,Alpha,S,-0.279573698
7,RS_030_deltas,1,24H,Alpha,TC,-0.175197641
7,RS_030_deltas,1,24H,Beta,DTC,0.612615059
7,RS_030_deltas,1,24H,Beta,O,-0.334544728
7,RS_030_deltas,1,24H,Beta,S,-0.411111784
7,RS_030_deltas,1,24H,Beta,TC,-0.245671489
7,RS_030_deltas,1,24H,Delta,DTC,-0.418320483
7,RS_030_deltas,1,24H,Delta,O,-0.131057648
7,RS_030_deltas,1,24H,Delta,S,0.285350977
7,RS_030_deltas,1,24H,Delta,TC,0.227377792
7,RS_030_deltas,1,24H,Gamma,DTC,-0.897606778
7,RS_030_deltas,1,24H,Gamma,O,0.04191335
7,RS_030_deltas,1,24H,Gamma,S,-2.268751795
7,RS_030_deltas,1,24H,Gamma,TC,-0.264992213
7,RS_030_deltas,1,24H,Theta,DTC,0.154208579
7,RS_030_deltas,1,24H,Theta,O,-0.313430762
7,RS_030_deltas,1,24H,Theta,S,-1.172889085
7,RS_030_deltas,1,24H,Theta,TC,-0.497345243
7,RS_030_deltas,1,24H,Wholeband,DTC,-0.052348094
7,RS_030_deltas,1,24H,Wholeband,O,0.086121204
7,RS_030_deltas,1,24H,Wholeband,S,-0.362707517
7,RS_030_deltas,1,24H,Wholeband,TC,-0.206569416
8,RS_032_deltas,1,24H,Alpha,DTC,-2.126819512
8,RS_032_deltas,1,24H,Alpha,O,1.031178035
8,RS_032_deltas,1,24H,Alpha,S,-0.079435871
8,RS_032_deltas,1,24H,Alpha,TC,0.374882384
8,RS_032_deltas,1,24H,Beta,DTC,-0.931579733
8,RS_032_deltas,1,24H,Beta,O,0.615647549
8,RS_032_deltas,1,24H,Beta,S,-0.188688564
8,RS_032_deltas,1,24H,Beta,TC,-8.79023e-4
8,RS_032_deltas,1,24H,Delta,DTC,-0.060600204
8,RS_032_deltas,1,24H,Delta,O,-0.034175961
8,RS_032_deltas,1,24H,Delta,S,-0.3868685
8,RS_032_deltas,1,24H,Delta,TC,-0.133851742
8,RS_032_deltas,1,24H,Gamma,DTC,-1.42299817
8,RS_032_deltas,1,24H,Gamma,O,-0.112357423
8,RS_032_deltas,1,24H,Gamma,S,-0.730484838
8,RS_032_deltas,1,24H,Gamma,TC,0.06080431
8,RS_032_deltas,1,24H,Theta,DTC,-1.692447736
8,RS_032_deltas,1,24H,Theta,O,0.865016411
8,RS_032_deltas,1,24H,Theta,S,-1.38350836
8,RS_032_deltas,1,24H,Theta,TC,-0.61524996
8,RS_032_deltas,1,24H,Wholeband,DTC,-1.291306745
8,RS_032_deltas,1,24H,Wholeband,O,0.478369049
8,RS_032_deltas,1,24H,Wholeband,S,-0.338718815
8,RS_032_deltas,1,24H,Wholeband,TC,0.035370168
9,RS_033_deltas,1,24H,Alpha,DTC,0.978908575
9,RS_033_deltas,1,24H,Alpha,O,-0.039136845
9,RS_033_deltas,1,24H,Alpha,S,-0.272002889
9,RS_033_deltas,1,24H,Alpha,TC,-0.101226353
9,RS_033_deltas,1,24H,Beta,DTC,1.684895222
9,RS_033_deltas,1,24H,Beta,O,0.435954632
9,RS_033_deltas,1,24H,Beta,S,-0.194201193
9,RS_033_deltas,1,24H,Beta,TC,-0.043878074
9,RS_033_deltas,1,24H,Delta,DTC,1.351594427
9,RS_033_deltas,1,24H,Delta,O,0.202194788
9,RS_033_deltas,1,24H,Delta,S,2.01212239
9,RS_033_deltas,1,24H,Delta,TC,1.427962074
9,RS_033_deltas,1,24H,Gamma,DTC,0.965363718
9,RS_033_deltas,1,24H,Gamma,O,0.461871097
9,RS_033_deltas,1,24H,Gamma,S,2.82177107
